"ID_2","NAME_2","population_2010"
213,"Orange",2707392
214,"Placer",291220
215,"Plumas",22010
216,"Riverside",2167645
217,"Sacramento",1400953
218,"San Benito",110915
219,"San Bernardino",2185398
220,"San Diego",2434052
221,"San Francisco",1959523
222,"San Joaquin",656244
223,"San Luis Obispo",238824
224,"San Mateo",829186
225,"Santa Barbara",221983
226,"Santa Clara",1960828
227,"Santa Cruz",50972
228,"Shasta",181639
229,"Sierra",3741
230,"Siskiyou",41359
231,"Solano",423914
232,"Sonoma",387275
233,"Stanislaus",512908
234,"Sutter",139370
235,"Tehama",68724
236,"Trinity",12157
237,"Tulare",456168
238,"Tuolumne",59911
239,"Ventura",787936
240,"Yolo",336329
241,"Yuba",10640
242,"Adams",407045
243,"Alamosa",17112
244,"Arapahoe",985129
245,"Archuleta",12369
246,"Baca",3850
247,"Bent",6790
248,"Boulder",227348
249,"Broomfield",1108467
250,"Chaffee",13443
251,"Cheyenne",1982
252,"Clear Creek",4544
253,"Conejos",6544
254,"Costilla",3785
255,"Crowley",13730
256,"Custer",4199
257,"Delta",18479
258,"Denver",17378
259,"Dolores",1268
260,"Douglas",96353
261,"Eagle",49619
262,"El Paso",628242
263,"Elbert",32221
264,"Fremont",51227
265,"Garfield",69490
266,"Gilpin",5048
267,"Grand",14822
268,"Gunnison",15001
269,"Hinsdale",850
270,"Huerfano",10805
271,"Jackson",1406
272,"Jefferson",1062246
273,"Kiowa",1284
274,"Kit Carson",8434
275,"La Plata",50383
276,"Lake",3357
277,"Larimer",287093
278,"Las Animas",15770
279,"Lincoln",5172
280,"Logan",21710
281,"Mesa",145029
282,"Mineral",651
283,"Moffat",13580
284,"Montezuma",27103
285,"Montrose",52808
286,"Morgan",28273
287,"Otero",8801
288,"Ouray",4004
289,"Park",18892
290,"Phillips",4480
291,"Pitkin",12647
292,"Prowers",12677
293,"Pueblo",157904
294,"Rio Blanco",6846
295,"Rio Grande",12280
296,"Routt",22963
297,"Saguache",5740
298,"San Juan",685
299,"San Miguel",8482
300,"Sedgwick",2606
301,"Summit",21076
302,"Teller",19282
303,"Washington",6010
304,"Weld",250828
305,"Yuma",10213
306,"Fairfield",662965
307,"Hartford",789900
308,"Litchfield",300034
309,"Middlesex",268383
310,"New Haven",683819
311,"New London",373178
312,"Tolland",174532
313,"Windham",76617
314,"Kent",122130
315,"New Castle",382180
316,"Sussex",175907
317,"District of Columbia",2154899
318,"Alachua",249574
319,"Baker",2575
320,"Bay",26353
321,"Bradford",44226
322,"Brevard",436923
323,"Broward",1219898
324,"Calhoun",15146
325,"Charlotte",16626
326,"Citrus",117890
327,"Clay",187195
328,"Collier",204194
329,"Columbia",75228
330,"Desoto",32089
331,"Dixie",12014
332,"Duval",503485
333,"Escambia",201175
334,"Flagler",8218
335,"Franklin",5528
336,"Gadsden",77449
337,"Gilchrist",28397
338,"Glades",41954
339,"Gulf",5952
340,"Hamilton",14429
341,"Hardee",69354
342,"Hendry",13184
343,"Hernando",90987
344,"Highlands",73753
345,"Hillsborough",1517853
346,"Holmes",27389
347,"Indian River",7742
348,"Jackson",48197
349,"Jefferson",16371
350,"Lafayette",615
351,"Lake",456322
352,"Lee",483659
353,"Leon",262693
354,"Levy",28437
355,"Liberty",11941
356,"Madison",24677
357,"Manatee",92082
358,"Marion",308860
359,"Martin",92766
360,"Miami-Dade",2674891
361,"Monroe",8
362,"Nassau",56657
363,"Okaloosa",50182
364,"Okeechobee",15203
365,"Orange",1480596
366,"Osceola",107449
367,"Palm Beach",1648196
368,"Pasco",308119
369,"Pinellas",467859
370,"Polk",496285
371,"Putnam",69016
372,"Saint Johns",416145
373,"Saint Lucie",225371
374,"Santa Rosa",220616
375,"Sarasota",627385
376,"Seminole",231306
377,"Sumter",81637
378,"Suwannee",37692
379,"Taylor",23920
380,"Union",8683
381,"Volusia",402377
382,"Wakulla",23980
383,"Walton",62380
384,"Washington",17641
385,"Appling",17227
386,"Atkinson",19533
387,"Bacon",18903
388,"Baker",6682
389,"Baldwin",52730
390,"Banks",33417
391,"Barrow",493231
392,"Bartow",123433
393,"Ben Hill",61277
394,"Berrien",23861
395,"Bibb",140130
396,"Bleckley",21198
397,"Brantley",14484
398,"Brooks",93254
399,"Bryan",39284
400,"Bulloch",67432
401,"Burke",18712
402,"Butts",35181
403,"Calhoun",4931
404,"Camden",48591
405,"Candler",11641
406,"Carroll",71416
407,"Catoosa",94402
408,"Charlton",28822
409,"Chatham",221303
410,"Chattahoochee",123015
411,"Chattooga",19346
412,"Cherokee",635666
413,"Clarke",248853
414,"Clay",43006
415,"Clayton",660961
416,"Clinch",4713
417,"Cobb",404168
418,"Coffee",20280
419,"Colquitt",41989
420,"Columbia",10541
421,"Cook",20326
422,"Coweta",175429
423,"Crawford",31103
424,"Crisp",25981
425,"Dade",131705
426,"Dawson",58780
427,"Decatur",21573
428,"DeKalb",2195693
429,"Dodge",23239
430,"Dooly",13980
431,"Dougherty",150601
432,"Douglas",72920
433,"Early",7688
434,"Echols",19844
435,"Effingham",64027
436,"Elbert",16477
437,"Emanuel",24770
438,"Evans",14136
439,"Fannin",38723
440,"Fayette",956833
441,"Floyd",126018
442,"Forsyth",328458
443,"Franklin",37463
444,"Fulton",948788
445,"Gilmer",32591
446,"Glascock",3705
447,"Glynn",31063
448,"Gordon",201309
449,"Grady",29082
450,"Greene",9929
451,"Gwinnett",813179
452,"Habersham",40078
453,"Hall",295152
454,"Hancock",12511
455,"Haralson",37110
456,"Harris",92316
457,"Hart",23223
458,"Heard",12582
459,"Henry",111092
460,"Houston",159829
461,"Irwin",27058
462,"Jackson",97219
463,"Jasper",8332
464,"Jeff Davis",15378
465,"Jefferson",16315
466,"Jenkins",9758
467,"Johnson",8404
468,"Jones",7244
469,"Lamar",33526
470,"Lanier",17464
471,"Laurens",44956
472,"Lee",108068
473,"Liberty",57936
474,"Lincoln",134773
475,"Long",16424
476,"Lowndes",17645
477,"Lumpkin",35733
478,"Macon",19260
479,"Madison",17462
480,"Marion",6376
481,"McDuffie",22749
482,"McIntosh",21218
483,"Meriwether",24487
484,"Miller",13372
485,"Mitchell",31453
486,"Monroe",45309
487,"Montgomery",7591
488,"Morgan",30713
489,"Murray",57085
490,"Muscogee",266890
491,"Newton",113959
492,"Oconee",132575
493,"Oglethorpe",10965
494,"Paulding",114795
495,"Peach",185390
496,"Pickens",96836
497,"Pierce",25715
498,"Pike",36987
499,"Polk",302051
500,"Pulaski",51755
501,"Putnam",14997
502,"Quitman",17305
503,"Rabun",20676
504,"Randolph",9944
505,"Richmond",185465
506,"Rockdale",265685
507,"Schley",3400
508,"Screven",14463
509,"Seminole",4485
510,"Spalding",439618
511,"Stephens",28026
512,"Stewart",4201
513,"Sumter",33818
514,"Talbot",7456
515,"Taliaferro",4774
516,"Tattnall",13066
517,"Taylor",11924
518,"Telfair",6045
519,"Terrell",21789
520,"Thomas",35460
521,"Tift",28174
522,"Toombs",25854
523,"Towns",23179
524,"Treutlen",7881
525,"Troup",108604
526,"Turner",10837
527,"Twiggs",5055
528,"Union",17294
529,"Upson",30141
530,"Walker",108171
531,"Walton",63450
532,"Ware",37189
533,"Warren",11225
534,"Washington",24197
535,"Wayne",34192
536,"Webster",4304
537,"Wheeler",16040
538,"White",89875
539,"Whitfield",89052
540,"Wilcox",11094
541,"Wilkes",11929
542,"Wilkinson",16900
543,"Worth",21832
544,"Hawaii",149436
545,"Honolulu",817439
546,"Kalawao",7210
547,"Kauai",29271
548,"Maui",151425
549,"Ada",394921
550,"Adams",3458
551,"Bannock",79507
552,"Bear Lake",5817
553,"Benewah",8940
554,"Bingham",90830
555,"Blaine",21487
556,"Boise",6278
557,"Bonner",37997
558,"Bonneville",93126
559,"Boundary",11229
560,"Butte",3221
561,"Camas",997
562,"Canyon",187406
563,"Caribou",9497
564,"Cassia",7889
565,"Clark",1174
566,"Clearwater",6733
567,"Custer",4035
568,"Elmore",26903
569,"Franklin",12608
570,"Fremont",3767
571,"Gem",20070
572,"Gooding",15300
573,"Idaho",18728
574,"Jefferson",2212
575,"Jerome",58922
576,"Kootenai",137347
577,"Latah",24397
578,"Lemhi",7767
579,"Lewis",590
580,"Lincoln",5578
581,"Madison",45091
582,"Minidoka",35907
583,"Nez Perce",29196
584,"Oneida",4601
585,"Owyhee",3464
586,"Payette",46266
587,"Power",3856
588,"Shoshone",11420
589,"Teton",10817
590,"Twin Falls",39372
591,"Valley",10318
592,"Washington",6717
593,"Adams",67318
594,"Alexander",5192
595,"Bond",24073
596,"Boone",74745
597,"Brown",9786
598,"Bureau",20678
599,"Calhoun",9812
600,"Carroll",13315
601,"Cass",9704
602,"Champaign",200749
603,"Christian",44401
604,"Clark",17263
605,"Clay",21328
606,"Clinton",43143
607,"Coles",44075
608,"Cook",5482183
609,"Crawford",15016
610,"Cumberland",27591
611,"De Kalb",136652
612,"De Witt",16425
613,"Douglas",18932
614,"Dupage",604607
615,"Edgar",30183
616,"Edwards",4983
617,"Effingham",32170
618,"Fayette",28420
619,"Ford",5115
620,"Franklin",96924
621,"Fulton",39052
622,"Gallatin",1623
623,"Greene",9461
624,"Grundy",56100
625,"Hamilton",10133
626,"Hancock",28203
627,"Hardin",20761
628,"Henderson",4826
629,"Henry",67954
630,"Iroquois",27389
631,"Jackson",30517
632,"Jasper",11917
633,"Jefferson",34952
634,"Jersey",15327
635,"Jo Daviess",17443
636,"Johnson",7570
637,"Kane",602423
638,"Kankakee",108613
639,"Kendall",167910
640,"Knox",59841
641,"La Salle",163010
642,"Lake Michigan",249426
643,"Lake",532398
644,"Lawrence",36708
645,"Lee",90702
646,"Livingston",26998
647,"Logan",23323
648,"Macon",106720
649,"Macoupin",47658
650,"Madison",191348
651,"Marion",40889
652,"Marshall",10850
653,"Mason",7960
654,"Massac",64803
655,"McDonough",37508
656,"McHenry",119731
657,"McLean",161812
658,"Menard",10647
659,"Mercer",11415
660,"Monroe",45173
661,"Montgomery",29873
662,"Morgan",21561
663,"Moultrie",11941
664,"Ogle",81878
665,"Peoria",81999
666,"Perry",10426
667,"Piatt",18226
668,"Pike",14224
669,"Pope",3063
670,"Pulaski",8075
671,"Putnam",69777
672,"Randolph",22902
673,"Richland",14152
674,"Rock Island",72402
675,"Saint Clair",520644
676,"Saline",34096
677,"Sangamon",208875
678,"Schuyler",18344
679,"Scott",10965
680,"Shelby",17888
681,"Stark",15450
682,"Stephenson",44107
683,"Tazewell",251039
684,"Union",18004
685,"Vermilion",78329
686,"Wabash",12247
687,"Warren",12514
688,"Washington",12571
689,"Wayne",14786
690,"White",8946
691,"Whiteside",59326
692,"Will",724451
693,"Williamson",65015
694,"Winnebago",211800
695,"Woodford",47163
696,"Adams",39205
697,"Allen",307350
698,"Bartholomew",59269
699,"Benton",8144
700,"Blackford",61521
701,"Boone",33025
702,"Brown",11756
703,"Carroll",24834
704,"Cass",24176
705,"Clark",469841
706,"Clay",8530
707,"Clinton",40360
708,"Crawford",15470
709,"Daviess",21694
710,"De Kalb",55651
711,"Dearborn",48420
712,"Decatur",29308
713,"Delaware",125473
714,"Dubois",32338
715,"Elkhart",141590
716,"Fayette",25696
717,"Floyd",147189
718,"Fountain",15858
719,"Franklin",47587
720,"Fulton",28456
721,"Gibson",30634
722,"Grant",45582
723,"Greene",29012
724,"Hamilton",121844
725,"Hancock",214635
726,"Harrison",40416
727,"Hendricks",247279
728,"Henry",34411
729,"Howard",161733
730,"Huntington",41575
731,"Jackson",42664
732,"Jasper",30669
733,"Jay",27512
734,"Jefferson",15340
735,"Jennings",34233
736,"Johnson",355243
737,"Knox",29179
738,"Kosciusko",69889
739,"LaGrange",51408
740,"Lake Michigan",3172502
741,"Lake",393594
742,"LaPorte",119648
743,"Lawrence",40665
744,"Madison",121834
745,"Marion",570529
746,"Marshall",53692
747,"Martin",18509
748,"Miami",60615
749,"Monroe",139472
750,"Montgomery",36944
751,"Morgan",156536
752,"Newton",18171
753,"Noble",54386
754,"Ohio",73411
755,"Orange",27622
756,"Owen",12975
757,"Parke",71037
758,"Perry",15353
759,"Pike",8107
760,"Porter",179672
761,"Posey",7562
762,"Pulaski",18332
763,"Putnam",26267
764,"Randolph",28447
765,"Ripley",29283
766,"Rush",22471
767,"Saint Joseph",270601
768,"Scott",38834
769,"Shelby",72424
770,"Spencer",66182
771,"Starke",15285
772,"Steuben",40263
773,"Sullivan",25245
774,"Switzerland",24990
775,"Tippecanoe",156851
776,"Tipton",93098
777,"Union",14170
778,"Vanderburgh",195189
779,"Vermillion",130805
780,"Vigo",85921
781,"Wabash",20287
782,"Warren",16566
783,"Warrick",40912
784,"Washington",15720
785,"Wayne",73287
786,"Wells",43409
787,"White",36043
788,"Whitley",67852
789,"Adair",5777
790,"Adams",2600
791,"Allamakee",10926
792,"Appanoose",11697
793,"Audubon",4539
794,"Benton",42489
795,"Black Hawk",153321
796,"Boone",41549
797,"Bremer",9107
798,"Buchanan",30005
799,"Buena Vista",22882
800,"Butler",21881
801,"Calhoun",4977
802,"Carroll",15472
803,"Cass",13021
804,"Cedar",14134
805,"Cerro Gordo",42717
806,"Cherokee",10810
807,"Chickasaw",9721
808,"Clarke",11678
809,"Clay",17311
810,"Clayton",8702
811,"Clinton",23373
812,"Crawford",25288
813,"Dallas",102981
814,"Davis",21246
815,"Decatur",11055
816,"Delaware",15160
817,"Des Moines",34923
818,"Dickinson",16460
819,"Dubuque",36494
820,"Emmet",9977
821,"Fayette",10214
822,"Floyd",14769
823,"Franklin",22697
824,"Fremont",9088
825,"Greene",13807
826,"Grundy",10491
827,"Guthrie",9898
828,"Hamilton",15016
829,"Hancock",9704
830,"Hardin",7880
831,"Harrison",11684
832,"Henry",27588
833,"Howard",8284
834,"Humboldt",4131
835,"Ida",8240
836,"Iowa",11245
837,"Jackson",43739
838,"Jasper",31489
839,"Jefferson",13891
840,"Johnson",120088
841,"Jones",7658
842,"Keokuk",7009
843,"Kossuth",15373
844,"Lee",23855
845,"Linn",220364
846,"Louisa",13850
847,"Lucas",10641
848,"Lyon",12892
849,"Madison",14510
850,"Mahaska",17323
851,"Marion",28256
852,"Marshall",46433
853,"Mills",10397
854,"Mitchell",10494
855,"Monona",13842
856,"Monroe",7181
857,"Montgomery",11472
858,"Muscatine",31108
859,"O'Brien",3656
860,"Osceola",4336
861,"Page",17333
862,"Palo Alto",7903
863,"Plymouth",83635
864,"Pocahontas",12250
865,"Polk",372347
866,"Pottawattamie",168561
867,"Poweshiek",15271
868,"Ringgold",7423
869,"Sac",8075
870,"Scott",213763
871,"Shelby",10454
872,"Sioux",32917
873,"Story",105723
874,"Tama",24521
875,"Taylor",11532
876,"Union",13082
877,"Van Buren",14713
878,"Wapello",28807
879,"Warren",40265
880,"Washington",20210
881,"Wayne",9660
882,"Webster",45540
883,"Winnebago",11331
884,"Winneshiek",25762
885,"Woodbury",68935
886,"Worth",8062
887,"Wright",15902
888,"Allen",13120
889,"Anderson",12766
890,"Atchison",17383
891,"Barber",5553
892,"Barton",27564
893,"Bourbon",13946
894,"Brown",8087
895,"Butler",135850
896,"Chase",4110
897,"Chautauqua",3058
898,"Cherokee",66257
899,"Cheyenne",2624
900,"Clark",1517
901,"Clay",5829
902,"Cloud",12054
903,"Coffey",10390
904,"Comanche",1997
905,"Cowley",45988
906,"Crawford",44376
907,"Decatur",3154
908,"Dickinson",15310
909,"Doniphan",127097
910,"Douglas",111881
911,"Edwards",2702
912,"Elk",2561
913,"Ellis",28912
914,"Ellsworth",5667
915,"Finney",36076
916,"Ford",34485
917,"Franklin",24416
918,"Geary",44992
919,"Gove",1649
920,"Graham",2932
921,"Grant",7798
922,"Gray",6321
923,"Greeley",1366
924,"Greenwood",7186
925,"Hamilton",2584
926,"Harper",7967
927,"Harvey",33846
928,"Haskell",521
929,"Hodgeman",2019
930,"Jackson",14688
931,"Jefferson",14383
932,"Jewell",3790
933,"Johnson",574783
934,"Kearny",4163
935,"Kingman",9388
936,"Kiowa",2412
937,"Labette",24528
938,"Lane",1854
939,"Leavenworth",18639
940,"Lincoln",4225
941,"Linn",19124
942,"Logan",3144
943,"Lyon",29441
944,"Marion",11703
945,"Marshall",9714
946,"McPherson",20192
947,"Meade",6231
948,"Miami",33077
949,"Mitchell",5049
950,"Montgomery",39842
951,"Morris",8452
952,"Morton",2755
953,"Nemaha",11864
954,"Neosho",14966
955,"Ness",3551
956,"Norton",5329
957,"Osage",9444
958,"Osborne",2183
959,"Ottawa",5702
960,"Pawnee",6351
961,"Phillips",7024
962,"Pottawatomie",7081
963,"Pratt",8921
964,"Rawlins",2731
965,"Reno",68542
966,"Republic",4884
967,"Rice",6195
968,"Riley",62934
969,"Rooks",2023
970,"Rush",3931
971,"Russell",6471
972,"Saline",64664
973,"Scott",5161
974,"Sedgwick",422711
975,"Seward",25196
976,"Shawnee",191023
977,"Sheridan",2108
978,"Sherman",5468
979,"Smith",4285
980,"Stafford",4908
981,"Stanton",2138
982,"Stevens",6184
983,"Sumner",20451
984,"Thomas",7144
985,"Trego",6878
986,"Wabaunsee",20170
987,"Wallace",1477
988,"Washington",6028
989,"Wichita",1947
990,"Wilson",5853
991,"Woodson",3182
992,"Wyandotte",591915
993,"Adair",29277
994,"Allen",12647
995,"Anderson",119816
996,"Ballard",32338
997,"Barren",41219
998,"Bath",11401
999,"Bell",17541
1000,"Boone",128451
1001,"Bourbon",14812
1002,"Boyd",80823
1003,"Boyle",30904
1004,"Bracken",7316
1005,"Breathitt",19056
1006,"Breckinridge",24740
1007,"Bullitt",26172
1008,"Butler",10983
1009,"Caldwell",11071
1010,"Calloway",37501
1011,"Campbell",37460
1012,"Carlisle",11968
1013,"Carroll",15897
1014,"Carter",28936
1015,"Casey",17303
1016,"Christian",66646
1017,"Clark",29484
1018,"Clay",24722
1019,"Clinton",12224
1020,"Crittenden",16136
1021,"Cumberland",10493
1022,"Daviess",41566
1023,"Edmonson",9865
1024,"Elliott",8436
1025,"Estill",9404
1026,"Fayette",194980
1027,"Fleming",17138
1028,"Floyd",36929
1029,"Franklin",64465
1030,"Fulton",4353
1031,"Gallatin",178568
1032,"Garrard",24572
1033,"Grant",17643
1034,"Graves",38142
1035,"Grayson",24017
1036,"Green",15950
1037,"Greenup",40848
1038,"Hancock",20582
1039,"Hardin",110524
1040,"Harlan",29452
1041,"Harrison",16399
1042,"Hart",10785
1043,"Henderson",75405
1044,"Henry",12041
1045,"Hickman",9567
1046,"Hopkins",39244
1047,"Jackson",17349
1048,"Jefferson",619461
1049,"Jessamine",98739
1050,"Johnson",32347
1051,"Kenton",1105657
1052,"Knott",14560
1053,"Knox",21158
1054,"Larue",14057
1055,"Laurel",43377
1056,"Lawrence",19731
1057,"Lee",10706
1058,"Leslie",9176
1059,"Letcher",16539
1060,"Lewis",34887
1061,"Lincoln",14018
1062,"Livingston",15942
1063,"Logan",16981
1064,"Lyon",10350
1065,"Madison",67073
1066,"Magoffin",6587
1067,"Marion",27457
1068,"Marshall",23135
1069,"Martin",63585
1070,"Mason",16471
1071,"McCracken",12295
1072,"McCreary",27345
1073,"McLean",6661
1074,"Meade",26954
1075,"Menifee",6431
1076,"Mercer",19201
1077,"Metcalfe",8086
1078,"Monroe",10175
1079,"Montgomery",24036
1080,"Morgan",19523
1081,"Muhlenberg",31954
1082,"Nelson",30349
1083,"Nicholas",9712
1084,"Ohio",25342
1085,"Oldham",262741
1086,"Owen",15696
1087,"Owsley",5534
1088,"Pendleton",10672
1089,"Perry",28832
1090,"Pike",63581
1091,"Powell",20244
1092,"Pulaski",58290
1093,"Robertson",40040
1094,"Rockcastle",15321
1095,"Rowan",18051
1096,"Russell",8617
1097,"Scott",160303
1098,"Shelby",28994
1099,"Simpson",16128
1100,"Spencer",34436
1101,"Taylor",24655
1102,"Todd",8409
1103,"Trigg",16857
1104,"Trimble",21077
1105,"Union",16192
1106,"Warren",115090
1107,"Washington",7156
1108,"Wayne",28736
1109,"Webster",10093
1110,"Whitley",55594
1111,"Wolfe",44059
1112,"Woodford",331347
1113,"Acadia",92583
1114,"Allen",26814
1115,"Ascension",44189
1116,"Assumption",13084
1117,"Avoyelles",43858
1118,"Beauregard",38815
1119,"Bienville",13211
1120,"Bossier",185002
1121,"Caddo",182422
1122,"Calcasieu",211135
1123,"Caldwell",11970
1124,"Cameron",3942
1125,"Catahoula",14882
1126,"Claiborne",27933
1127,"Concordia",12353
1128,"De Soto",25118
1129,"East Baton Rouge",447278
1130,"East Carroll",9544
1131,"East Feliciana",18786
1132,"Evangeline",31039
1133,"Franklin",19994
1134,"Grant",14190
1135,"Iberia",30040
1136,"Iberville",35514
1137,"Jackson",8442
1138,"Jefferson Davis",15226
1139,"Jefferson",679359
1140,"La Salle",13630
1141,"Lafayette",161071
1142,"Lafourche",173567
1143,"Lincoln",39940
1144,"Livingston",246611
1145,"Madison",14441
1146,"Morehouse",37688
1147,"Natchitoches",41362
1148,"Orleans",62271
1149,"Ouachita",142076
1150,"Plaquemines",2400
1151,"Pointe Coupee",26920
1152,"Rapides",137317
1153,"Red River",5750
1154,"Richland",12416
1155,"Sabine",26098
1156,"Saint Bernard",59080
1157,"Saint Charles",50122
1158,"Saint Helena",12007
1159,"Saint James",131532
1160,"Saint John the Baptist",98490
1161,"Saint Landry",115464
1162,"Saint Martin",133530
1163,"Saint Mary",60947
1164,"Saint Tammany",203153
1165,"Tangipahoa",86970
1166,"Tensas",3694
1167,"Terrebonne",45324
1168,"Union",29314
1169,"Vermilion",31896
1170,"Vernon",39706
1171,"Washington",38899
1172,"Webster",32862
1173,"West Baton Rouge",480585
1174,"West Carroll",7633
1175,"West Feliciana",16844
1176,"Winn",27518
1177,"Androscoggin",115915
1178,"Aroostook",69887
1179,"Cumberland",265479
1180,"Franklin",28487
1181,"Hancock",42693
1182,"Kennebec",55360
1183,"Knox",27428
1184,"Lincoln",39947
1185,"Oxford",43858
1186,"Penobscot",130387
1187,"Piscataquis",23909
1188,"Sagadahoc",69950
1189,"Somerset",96829
1190,"Waldo",64038
1191,"Washington",35220
1192,"York",150368
1193,"Allegany",81146
1194,"Anne Arundel",543810
1195,"Baltimore",1298745
1196,"Calvert",61057
1197,"Caroline",22140
1198,"Carroll",196833
1199,"Cecil",195335
1200,"Charles",136776
1201,"Dorchester",25197
1202,"Frederick",231479
1203,"Garrett",34436
1204,"Harford",112371
1205,"Howard",448726
1206,"Kent",123582
1207,"Montgomery",852109
1208,"Prince George's",846652
1209,"Queen Anne's",35071
1210,"Saint Mary's",72468
1211,"Somerset",21420
1212,"Talbot",154496
1213,"Washington",172359
1214,"Wicomico",104409
1215,"Worcester",7717
1216,"Barnstable",131528
1217,"Berkshire",139408
1218,"Bristol",297859
1219,"Dukes",15834
1220,"Essex",610936
1221,"Franklin",63667
1222,"Hampden",518225
1223,"Hampshire",135862
1224,"Middlesex",2237683
1225,"Nantucket",10347
1226,"Norfolk",550225
1227,"Plymouth",434728
1228,"Suffolk",2138947
1229,"Worcester",886933
